event_id,external_contact_id,campaign_external_id,event_type,channel,occurred_at_utc
EV-00041198,CT-004337,KAR-0007,unsubscribe,email,2026-03-06T18:20:19.680047Z
EV-00044935,CT-004797,KAR-0009,open,sms,2026-03-20T17:55:42.582761Z
EV-00010216,CT-010929,KAR-0003,complaint,sms,2026-03-29T15:50:44.637486Z
EV-00020182,CT-000089,KAR-0014,unsubscribe,sms,2026-03-17T02:47:36.560214Z
EV-00054948,CT-000716,KAR-0018,open,sms,2026-03-22T05:19:23.635885Z
EV-00038712,CT-000853,KAR-0009,open,sms,2026-03-09T04:42:25.342127Z
EV-00051333,CT-012163,KAR-0008,open,sms,2026-03-18T23:20:04.795643Z
EV-00051774,CT-002696,KAR-0007,complaint,sms,2026-03-18T09:55:15.965120Z
EV-00002855,CT-010181,KAR-0004,unsubscribe,email,2026-03-20T18:17:07.039069Z
EV-00052521,CT-007610,KAR-0018,click,sms,2026-03-19T08:53:22.098219Z
EV-00024213,CT-001521,KAR-0013,unsubscribe,sms,2026-03-06T16:32:35.682015Z
EV-00053510,CT-006910,KAR-0003,click,email,2026-03-22T22:15:05.684554Z
EV-00042404,CT-008660,KAR-0009,unsubscribe,sms,2026-03-19T15:47:08.220610Z
EV-00045290,CT-006071,KAR-0014,open,email,2026-04-03T02:37:04.335358Z
EV-00021304,CT-006870,KAR-0007,click,sms,2026-03-21T17:05:29.227534Z
EV-00028146,CT-002845,KAR-0012,bounce,sms,2026-03-13T17:08:56.643359Z
EV-00016886,CT-009417,KAR-0014,open,sms,2026-03-04T13:35:49.871717Z
EV-00038223,CT-002940,KAR-0015,open,email,2026-03-07T01:28:59.531218Z
EV-00023279,CT-009159,KAR-0013,unsubscribe,email,2026-04-02T00:31:07.209996Z
EV-00046304,CT-008619,KAR-0003,click,email,2026-03-13T17:38:56.023033Z
EV-00041108,CT-000262,KAR-0018,open,sms,2026-04-03T00:25:45.311248Z
EV-00052324,CT-008380,KAR-0008,click,sms,2026-03-08T05:19:33.909725Z
EV-00055209,CT-011640,KAR-0010,open,sms,2026-04-03T04:51:27.487944Z
EV-00033992,CT-002292,KAR-0005,complaint,sms,2026-03-21T23:36:02.624203Z
EV-00051359,CT-010283,KAR-0013,unsubscribe,email,2026-03-11T14:20:24.117701Z
EV-00064882,CT-002957,KAR-0013,click,email,2026-03-27T08:11:48.620288Z
EV-00024370,CT-002379,KAR-0005,complaint,email,2026-03-12T22:52:38.819196Z
EV-00063545,CT-006216,KAR-0017,complaint,email,2026-04-02T23:08:50.252104Z
EV-00016707,CT-001763,KAR-0013,click,sms,2026-03-13T02:20:52.547439Z
EV-00007071,CT-003722,KAR-0013,complaint,sms,2026-03-15T00:06:48.971124Z
EV-00003883,CT-009601,KAR-0011,click,sms,2026-03-06T09:55:59.105003Z
EV-00024873,CT-002251,KAR-0016,bounce,sms,2026-03-14T15:12:53.701523Z
EV-00039367,CT-004883,KAR-0013,complaint,sms,2026-03-09T17:29:57.003398Z
EV-00063565,CT-003041,KAR-0015,bounce,email,2026-03-22T08:20:59.816744Z
EV-00012782,CT-010715,KAR-0006,bounce,sms,2026-04-02T17:14:19.408281Z
EV-00044288,CT-004071,KAR-0010,open,email,2026-03-23T10:25:00.447122Z
EV-00012055,CT-002302,KAR-0018,open,email,2026-03-27T16:13:02.059063Z
EV-00022112,CT-000617,KAR-0011,bounce,email,2026-04-04T04:29:21.782091Z
EV-00055376,CT-001138,KAR-0004,bounce,email,2026-03-05T17:17:51.134628Z
EV-00014967,CT-007172,KAR-0010,complaint,email,2026-03-22T12:43:26.650645Z
EV-00024931,CT-012252,KAR-0014,complaint,email,2026-03-02T03:23:41.480719Z
EV-00014033,CT-011047,KAR-0017,click,sms,2026-03-07T08:41:41.528505Z
EV-00046548,CT-008736,KAR-0011,open,email,2026-04-02T16:58:42.924754Z
EV-00032169,CT-003726,KAR-0003,unsubscribe,sms,2026-03-21T02:20:55.952966Z
EV-00054174,CT-008525,KAR-0002,unsubscribe,sms,2026-03-08T12:54:51.374064Z
EV-00064585,CT-012347,KAR-0016,open,sms,2026-03-29T02:23:53.636797Z
EV-00036707,CT-008731,KAR-0010,open,email,2026-03-12T22:37:35.767838Z
EV-00060928,CT-004750,KAR-0008,complaint,sms,2026-03-06T06:16:31.968485Z
EV-00003168,CT-009125,KAR-0002,bounce,sms,2026-03-27T05:57:23.808283Z
EV-00017147,CT-005791,KAR-0003,bounce,email,2026-03-28T02:57:29.490918Z
EV-00063823,CT-003954,KAR-0004,bounce,email,2026-03-21T21:34:05.614997Z
EV-00056195,CT-000586,KAR-0001,bounce,email,2026-03-22T15:14:47.536870Z
EV-00036530,CT-007664,KAR-0004,complaint,sms,2026-03-12T06:23:06.107225Z
EV-00050299,CT-004064,KAR-0015,click,email,2026-03-13T18:29:28.621358Z
EV-00024371,CT-004201,KAR-0015,click,email,2026-03-23T13:59:41.371004Z
EV-00012247,CT-010931,KAR-0002,click,email,2026-03-20T07:39:49.204060Z
EV-00021334,CT-004338,KAR-0014,open,sms,2026-04-04T16:12:59.834007Z
EV-00059040,CT-009498,KAR-0001,bounce,email,2026-03-28T10:27:32.345203Z
EV-00015166,CT-004491,KAR-0010,bounce,sms,2026-03-15T05:15:27.655280Z
EV-00066347,CT-011323,KAR-0015,open,sms,2026-03-09T20:21:35.713779Z
EV-00031837,CT-001695,KAR-0018,click,sms,2026-03-06T07:36:07.998178Z
EV-00022099,CT-004591,KAR-0014,open,sms,2026-03-18T05:49:31.633502Z
EV-00017869,CT-006933,KAR-0007,click,email,2026-03-15T14:34:38.792007Z
EV-00011250,CT-011341,KAR-0015,click,email,2026-03-10T22:17:43.060201Z
EV-00012362,CT-010384,KAR-0006,click,sms,2026-03-25T15:51:03.836996Z
EV-00000452,CT-003134,KAR-0014,open,email,2026-04-01T18:18:29.350115Z
EV-00032148,CT-001308,KAR-0006,click,sms,2026-03-25T11:24:48.874659Z
EV-00009950,CT-004477,KAR-0002,open,sms,2026-03-11T23:01:53.954268Z
EV-00012837,CT-011892,KAR-0010,bounce,email,2026-03-04T16:57:58.870281Z
EV-00000468,CT-011590,KAR-0014,open,sms,2026-03-23T07:35:49.613296Z
EV-00007161,CT-001536,KAR-0008,click,email,2026-03-19T00:53:07.714569Z
EV-00021903,CT-002588,KAR-0013,unsubscribe,sms,2026-03-22T07:21:08.618574Z
EV-00026956,CT-008337,KAR-0009,bounce,sms,2026-03-24T15:15:23.165114Z
EV-00001171,CT-005255,KAR-0015,bounce,sms,2026-03-05T14:32:08.011945Z
EV-00018822,CT-010305,KAR-0008,bounce,email,2026-03-17T09:18:59.100791Z
EV-00053483,CT-004714,KAR-0017,unsubscribe,email,2026-03-04T14:15:06.711907Z
EV-00068434,CT-011926,KAR-0011,bounce,sms,2026-03-19T02:44:07.838247Z
EV-00007111,CT-009052,KAR-0001,unsubscribe,sms,2026-03-26T17:08:31.212766Z
EV-00048909,CT-000941,KAR-0018,unsubscribe,email,2026-03-21T15:51:34.553524Z
EV-00041376,CT-011420,KAR-0018,bounce,email,2026-03-10T21:25:31.621512Z
EV-00051990,CT-008659,KAR-0015,bounce,sms,2026-03-01T11:39:15.396257Z
EV-00037584,CT-001475,KAR-0017,open,email,2026-03-28T17:33:26.663001Z
EV-00051871,CT-005846,KAR-0011,unsubscribe,email,2026-03-08T06:01:55.753591Z
EV-00066060,CT-004273,KAR-0004,complaint,sms,2026-03-06T14:11:46.962423Z
EV-00019608,CT-007864,KAR-0013,open,sms,2026-03-18T18:19:00.016963Z
EV-00056983,CT-002772,KAR-0008,unsubscribe,sms,2026-03-17T23:36:26.065222Z
EV-00042289,CT-012017,KAR-0007,unsubscribe,email,2026-03-02T13:37:20.535008Z
EV-00006588,CT-002235,KAR-0018,complaint,sms,2026-03-15T01:30:37.144100Z
EV-00007047,CT-009061,KAR-0011,bounce,sms,2026-03-02T10:33:05.325587Z
EV-00036912,CT-012254,KAR-0003,complaint,sms,2026-03-16T07:09:30.502743Z
EV-00012414,CT-009346,KAR-0015,unsubscribe,sms,2026-03-28T08:31:41.096334Z
EV-00057858,CT-003881,KAR-0016,open,sms,2026-03-23T07:14:04.562964Z
EV-00043465,CT-002122,KAR-0008,bounce,sms,2026-03-26T02:25:06.220129Z
EV-00058223,CT-003045,KAR-0011,unsubscribe,email,2026-04-03T05:56:58.855834Z
EV-00014316,CT-000442,KAR-0017,complaint,email,2026-03-12T12:57:25.940623Z
EV-00048916,CT-004474,KAR-0010,unsubscribe,email,2026-03-15T00:08:04.404793Z
EV-00050386,CT-000375,KAR-0010,open,email,2026-03-05T22:23:39.684094Z
EV-00017575,CT-010442,KAR-0003,complaint,sms,2026-03-16T18:31:29.768901Z
EV-00062471,CT-006894,KAR-0009,bounce,email,2026-03-26T13:42:38.351537Z
EV-00065945,CT-010346,KAR-0014,unsubscribe,email,2026-03-08T19:02:46.212119Z
EV-00047115,CT-000637,KAR-0015,bounce,sms,2026-03-17T06:46:59.206202Z
EV-00037623,CT-001485,KAR-0013,unsubscribe,sms,2026-03-07T18:05:26.707283Z
EV-00017643,CT-000657,KAR-0012,open,sms,2026-03-31T11:03:41.117922Z
EV-00050983,CT-003671,KAR-0004,click,email,2026-03-17T06:59:26.116966Z
EV-00031121,CT-006683,KAR-0005,click,sms,2026-04-05T00:24:41.002768Z
EV-00043090,CT-002268,KAR-0005,bounce,email,2026-03-31T20:38:17.115569Z
EV-00029316,CT-004496,KAR-0002,unsubscribe,sms,2026-03-04T04:16:30.362324Z
EV-00063188,CT-007640,KAR-0016,open,sms,2026-03-25T03:23:22.607212Z
EV-00006999,CT-005975,KAR-0015,unsubscribe,sms,2026-03-25T15:36:05.585881Z
EV-00041152,CT-008683,KAR-0015,unsubscribe,sms,2026-03-26T05:29:04.169988Z
EV-00051092,CT-005076,KAR-0017,unsubscribe,email,2026-03-16T21:54:12.882614Z
EV-00015404,CT-004851,KAR-0016,complaint,sms,2026-04-02T13:46:56.997488Z
EV-00006783,CT-009593,KAR-0003,click,email,2026-03-28T03:26:04.429254Z
EV-00046887,CT-003652,KAR-0001,bounce,sms,2026-03-28T16:01:04.905105Z
EV-00057422,CT-011518,KAR-0005,unsubscribe,email,2026-03-29T15:26:46.550682Z
EV-00041791,CT-008373,KAR-0010,open,email,2026-03-28T01:00:07.796874Z
EV-00068601,CT-012315,KAR-0016,click,sms,2026-03-10T19:06:24.611926Z
EV-00043705,CT-010448,KAR-0013,open,email,2026-04-02T06:21:04.160975Z
EV-00032850,CT-003550,KAR-0016,open,email,2026-03-19T19:13:21.331584Z
EV-00015054,CT-005553,KAR-0016,complaint,email,2026-03-09T08:24:48.994939Z
EV-00068031,CT-010136,KAR-0007,complaint,sms,2026-03-15T09:51:26.161186Z
EV-00058843,CT-001132,KAR-0016,unsubscribe,email,2026-03-15T09:11:50.618901Z
EV-00005546,CT-010955,KAR-0001,open,email,2026-03-09T03:39:33.108858Z
EV-00059768,CT-009400,KAR-0002,click,sms,2026-03-25T09:19:51.801167Z
EV-00046083,CT-004393,KAR-0007,complaint,sms,2026-03-20T04:34:19.716212Z
EV-00020473,CT-004517,KAR-0001,open,sms,2026-03-29T06:34:51.629688Z
EV-00056427,CT-005510,KAR-0012,complaint,email,2026-04-01T04:43:43.817053Z
EV-00005941,CT-011630,KAR-0015,bounce,email,2026-03-06T13:13:09.809660Z
EV-00055528,CT-011863,KAR-0014,unsubscribe,sms,2026-04-01T06:52:09.438629Z
EV-00024445,CT-012069,KAR-0001,bounce,sms,2026-03-25T08:04:43.671833Z
EV-00011403,CT-003755,KAR-0002,bounce,email,2026-03-03T18:17:15.146452Z
EV-00023133,CT-005663,KAR-0009,click,email,2026-03-21T09:35:56.915608Z
EV-00017411,CT-011814,KAR-0006,bounce,sms,2026-03-17T08:17:14.550171Z
EV-00046049,CT-001624,KAR-0018,click,sms,2026-03-18T06:31:57.692368Z
EV-00035359,CT-010515,KAR-0005,unsubscribe,email,2026-03-23T10:58:44.089779Z
EV-00001180,CT-000347,KAR-0003,click,sms,2026-03-01T09:32:01.433151Z
EV-00006191,CT-008210,KAR-0005,open,sms,2026-04-01T08:15:06.375989Z
EV-00042535,CT-003443,KAR-0010,click,email,2026-03-31T17:36:49.982979Z
EV-00060966,CT-003185,KAR-0003,open,sms,2026-03-26T23:46:44.247874Z
EV-00049967,CT-000769,KAR-0002,complaint,email,2026-04-03T14:47:02.378712Z
EV-00057840,CT-005878,KAR-0011,unsubscribe,sms,2026-03-10T04:54:00.771616Z
EV-00005853,CT-005010,KAR-0017,open,email,2026-04-01T01:08:09.779795Z
EV-00043210,CT-000245,KAR-0007,unsubscribe,email,2026-03-12T05:33:40.292205Z
EV-00025777,CT-006268,KAR-0011,click,sms,2026-03-09T22:27:15.098315Z
EV-00033240,CT-011556,KAR-0013,unsubscribe,sms,2026-04-04T17:07:34.515535Z
EV-00034637,CT-004730,KAR-0001,complaint,sms,2026-03-16T06:29:38.833606Z
EV-00005937,CT-005366,KAR-0011,click,email,2026-03-08T19:29:07.582372Z
EV-00046042,CT-004009,KAR-0009,complaint,sms,2026-03-23T18:51:19.923279Z
EV-00052815,CT-003538,KAR-0014,open,sms,2026-03-03T18:33:40.330747Z
EV-00034781,CT-010567,KAR-0005,click,email,2026-03-18T14:04:15.240877Z
EV-00022056,CT-000220,KAR-0002,click,email,2026-03-11T22:34:15.754406Z
EV-00046831,CT-011106,KAR-0001,open,email,2026-03-12T22:08:53.761177Z
EV-00038624,CT-007874,KAR-0005,open,sms,2026-04-02T19:49:26.881217Z
EV-00030611,CT-010288,KAR-0002,complaint,sms,2026-03-24T09:05:16.409331Z
EV-00007172,CT-010742,KAR-0005,open,email,2026-03-24T07:24:32.052787Z
EV-00023229,CT-003519,KAR-0005,complaint,sms,2026-03-01T22:07:37.562533Z
EV-00064272,CT-005611,KAR-0013,unsubscribe,sms,2026-03-28T01:16:02.022080Z
EV-00035128,CT-005131,KAR-0016,complaint,email,2026-03-15T00:05:40.285566Z
EV-00051030,CT-011301,KAR-0012,complaint,sms,2026-04-03T17:48:07.362846Z
EV-00042139,CT-002047,KAR-0008,unsubscribe,email,2026-03-30T09:57:53.663025Z
EV-00049734,CT-002075,KAR-0001,click,sms,2026-03-26T01:55:10.070662Z
EV-00041256,CT-003953,KAR-0004,click,email,2026-03-20T13:14:00.907897Z
EV-00063112,CT-001465,KAR-0012,complaint,sms,2026-03-25T14:21:45.140252Z
EV-00011108,CT-008383,KAR-0012,unsubscribe,sms,2026-03-11T08:14:08.634974Z
EV-00007379,CT-003816,KAR-0012,open,sms,2026-03-31T20:20:02.120359Z
EV-00056586,CT-008076,KAR-0001,click,sms,2026-03-30T03:57:11.530899Z
EV-00039095,CT-003287,KAR-0013,bounce,sms,2026-03-28T04:45:10.185157Z
EV-00057932,CT-001759,KAR-0018,click,sms,2026-04-03T23:21:33.591304Z
EV-00061126,CT-008847,KAR-0017,click,sms,2026-03-07T23:30:54.388585Z
EV-00066627,CT-004719,KAR-0012,click,email,2026-03-23T22:26:24.782340Z
EV-00030337,CT-007468,KAR-0005,click,sms,2026-04-02T00:22:23.645205Z
EV-00003975,CT-003185,KAR-0002,click,email,2026-03-15T01:31:26.826700Z
EV-00008988,CT-005415,KAR-0015,open,email,2026-03-16T20:23:35.172543Z
EV-00033388,CT-010166,KAR-0017,click,email,2026-03-22T15:45:55.898625Z
EV-00014027,CT-002694,KAR-0001,complaint,email,2026-03-19T15:23:40.536706Z
EV-00052323,CT-006675,KAR-0005,open,email,2026-03-12T21:34:13.243283Z
EV-00014816,CT-003111,KAR-0002,bounce,email,2026-03-19T22:48:12.604001Z
EV-00067495,CT-005284,KAR-0007,unsubscribe,sms,2026-03-19T01:25:22.308504Z
EV-00036274,CT-005118,KAR-0018,complaint,sms,2026-03-02T03:37:01.485159Z
EV-00054761,CT-006421,KAR-0015,bounce,email,2026-03-03T06:05:44.501573Z
EV-00045601,CT-002178,KAR-0001,complaint,sms,2026-03-05T15:06:01.923959Z
EV-00057039,CT-011200,KAR-0005,bounce,email,2026-03-11T11:32:47.076157Z
EV-00060907,CT-010888,KAR-0004,bounce,sms,2026-03-16T06:49:05.370582Z
EV-00067237,CT-008786,KAR-0008,complaint,email,2026-04-01T07:36:47.889968Z
EV-00013568,CT-006720,KAR-0008,complaint,sms,2026-03-16T10:45:04.779230Z
EV-00067531,CT-008036,KAR-0003,unsubscribe,email,2026-03-11T18:18:55.968914Z
EV-00052623,CT-010890,KAR-0002,open,email,2026-04-01T07:30:33.854906Z
EV-00005433,CT-000587,KAR-0005,complaint,email,2026-03-10T10:52:51.129635Z
EV-00020629,CT-008110,KAR-0001,complaint,email,2026-03-07T16:09:41.530069Z
EV-00068481,CT-011694,KAR-0013,complaint,email,2026-03-10T03:42:08.749023Z
EV-00011638,CT-006551,KAR-0004,click,sms,2026-04-04T11:18:55.455124Z
EV-00031869,CT-009828,KAR-0008,complaint,sms,2026-03-17T10:15:15.629765Z
EV-00051235,CT-000062,KAR-0014,open,sms,2026-03-22T21:54:28.232105Z
EV-00057203,CT-006616,KAR-0017,unsubscribe,email,2026-04-02T02:01:54.854688Z
EV-00020614,CT-007117,KAR-0007,complaint,email,2026-03-03T15:19:31.198046Z
EV-00000837,CT-005894,KAR-0017,complaint,sms,2026-03-24T11:19:24.466642Z
EV-00003570,CT-003983,KAR-0011,bounce,sms,2026-03-23T04:39:29.144592Z
EV-00023761,CT-003246,KAR-0007,click,email,2026-03-14T07:38:48.496585Z
EV-00063554,CT-010801,KAR-0001,open,sms,2026-03-26T10:29:57.781840Z
EV-00012381,CT-001062,KAR-0009,open,sms,2026-03-20T09:59:18.038481Z
EV-00012866,CT-006116,KAR-0003,open,email,2026-03-28T07:23:53.804370Z
EV-00066563,CT-012291,KAR-0017,open,email,2026-03-09T01:50:46.199223Z
EV-00050195,CT-001305,KAR-0017,open,sms,2026-03-06T05:34:53.209097Z
EV-00064407,CT-000777,KAR-0012,open,sms,2026-03-24T00:27:17.363846Z
EV-00002245,CT-008336,KAR-0009,open,sms,2026-03-01T16:48:44.506860Z
EV-00057889,CT-001084,KAR-0003,open,sms,2026-04-04T03:54:07.791402Z
EV-00059298,CT-008686,KAR-0014,unsubscribe,sms,2026-03-09T21:17:14.328095Z
EV-00010821,CT-007264,KAR-0015,complaint,sms,2026-03-27T21:31:46.221487Z
EV-00067574,CT-007233,KAR-0006,open,sms,2026-03-07T04:12:00.034607Z
EV-00004785,CT-001723,KAR-0014,unsubscribe,sms,2026-03-19T04:32:57.202888Z
EV-00002692,CT-011360,KAR-0014,complaint,sms,2026-03-26T00:25:00.810350Z
EV-00041242,CT-003452,KAR-0008,unsubscribe,email,2026-03-07T23:12:56.684544Z
EV-00053882,CT-002812,KAR-0007,open,sms,2026-04-02T01:27:19.015112Z
EV-00040290,CT-010252,KAR-0015,bounce,email,2026-03-11T18:17:59.415669Z
EV-00033803,CT-007211,KAR-0001,complaint,sms,2026-04-01T13:21:35.967814Z
EV-00039303,CT-003360,KAR-0009,click,sms,2026-03-04T19:32:52.866939Z
EV-00062476,CT-002931,KAR-0004,unsubscribe,email,2026-03-15T19:15:35.791618Z
EV-00021934,CT-000369,KAR-0004,complaint,email,2026-03-21T02:20:13.306816Z
EV-00048351,CT-002986,KAR-0015,bounce,sms,2026-03-29T06:45:34.157705Z
EV-00046840,CT-000547,KAR-0007,click,sms,2026-03-19T14:46:16.684378Z
EV-00027427,CT-009969,KAR-0010,complaint,email,2026-03-27T07:03:21.425499Z
EV-00052707,CT-000246,KAR-0010,bounce,email,2026-03-02T12:34:58.525662Z
EV-00054912,CT-002722,KAR-0008,open,sms,2026-03-03T05:28:41.248490Z
EV-00058134,CT-002016,KAR-0004,complaint,sms,2026-03-10T14:10:06.523894Z
EV-00050622,CT-006972,KAR-0001,click,email,2026-03-27T14:40:27.113752Z
EV-00044225,CT-000756,KAR-0008,unsubscribe,email,2026-03-20T09:59:36.248747Z
EV-00022424,CT-010498,KAR-0015,click,email,2026-03-05T05:47:34.829944Z
EV-00043217,CT-004729,KAR-0013,click,email,2026-03-13T00:20:49.212084Z
EV-00060496,CT-000875,KAR-0001,bounce,sms,2026-04-04T12:13:05.061454Z
EV-00010288,CT-012360,KAR-0009,bounce,sms,2026-03-07T01:59:50.876160Z
EV-00018112,CT-007498,KAR-0010,unsubscribe,email,2026-03-25T19:52:21.986098Z
EV-00060571,CT-010691,KAR-0018,open,email,2026-03-31T17:34:11.497953Z
EV-00008103,CT-004449,KAR-0008,unsubscribe,sms,2026-03-26T03:38:41.116566Z
EV-00066201,CT-002983,KAR-0012,click,sms,2026-03-21T01:16:42.082703Z
EV-00065858,CT-000003,KAR-0013,open,sms,2026-03-02T15:37:39.885869Z
EV-00006670,CT-010177,KAR-0011,complaint,email,2026-03-25T22:55:55.544392Z
EV-00030453,CT-001630,KAR-0009,complaint,email,2026-03-03T13:09:15.423816Z
EV-00021398,CT-002435,KAR-0013,complaint,sms,2026-03-09T04:24:19.382184Z
EV-00065650,CT-006554,KAR-0013,bounce,email,2026-03-18T14:59:37.845256Z
EV-00024114,CT-001583,KAR-0016,bounce,email,2026-03-16T06:24:54.862949Z
EV-00022607,CT-007207,KAR-0014,bounce,sms,2026-04-02T10:02:34.565814Z
EV-00060624,CT-007954,KAR-0008,unsubscribe,sms,2026-03-31T04:44:32.651133Z
EV-00063038,CT-001966,KAR-0012,complaint,sms,2026-03-11T04:30:10.373450Z
EV-00023687,CT-006656,KAR-0018,complaint,email,2026-03-09T14:24:39.527295Z
EV-00039926,CT-001346,KAR-0014,unsubscribe,sms,2026-03-07T04:37:36.736224Z
EV-00052594,CT-000551,KAR-0013,click,email,2026-03-26T08:34:12.259806Z
EV-00063744,CT-001265,KAR-0011,complaint,sms,2026-03-19T13:08:51.707761Z
EV-00031381,CT-000381,KAR-0012,open,sms,2026-03-09T15:32:07.282514Z
EV-00017149,CT-004791,KAR-0008,open,email,2026-04-01T09:12:42.802166Z
EV-00063411,CT-011080,KAR-0005,complaint,sms,2026-04-03T10:58:04.738397Z
EV-00005622,CT-004879,KAR-0006,bounce,sms,2026-03-06T15:43:32.487161Z
EV-00032410,CT-011682,KAR-0015,click,email,2026-03-10T18:12:21.896994Z
EV-00061159,CT-008403,KAR-0006,unsubscribe,email,2026-03-30T12:23:19.839577Z
EV-00047412,CT-000731,KAR-0003,unsubscribe,email,2026-03-06T05:49:45.425944Z
EV-00039396,CT-004849,KAR-0010,bounce,email,2026-03-23T01:04:49.405921Z
EV-00022043,CT-000757,KAR-0015,click,email,2026-03-21T16:12:44.997740Z
EV-00034902,CT-004086,KAR-0010,open,email,2026-03-31T08:58:31.114635Z
EV-00056361,CT-001908,KAR-0006,unsubscribe,sms,2026-03-30T20:30:15.956342Z
EV-00028478,CT-000587,KAR-0017,unsubscribe,sms,2026-03-04T07:59:01.244230Z
EV-00056588,CT-011816,KAR-0005,unsubscribe,sms,2026-03-06T19:10:28.140686Z
EV-00056621,CT-005805,KAR-0006,open,sms,2026-03-13T00:35:17.008236Z
EV-00053429,CT-004637,KAR-0011,unsubscribe,email,2026-03-30T21:00:12.588350Z
EV-00019994,CT-007315,KAR-0012,unsubscribe,sms,2026-03-14T04:57:45.197315Z
EV-00037084,CT-005044,KAR-0004,bounce,email,2026-03-13T10:04:42.127390Z
EV-00026728,CT-008379,KAR-0008,bounce,email,2026-03-22T04:14:32.682285Z
EV-00015764,CT-011783,KAR-0007,bounce,email,2026-03-31T09:48:55.465620Z
EV-00011330,CT-001000,KAR-0015,unsubscribe,email,2026-03-28T10:16:49.028995Z
EV-00051225,CT-011528,KAR-0007,click,email,2026-03-04T02:25:54.216811Z
EV-00063816,CT-000098,KAR-0010,click,sms,2026-03-05T22:17:16.032542Z
EV-00023914,CT-000992,KAR-0014,click,email,2026-03-03T11:02:29.968507Z
EV-00041054,CT-007983,KAR-0014,click,sms,2026-03-05T02:17:36.420597Z
EV-00048528,CT-010194,KAR-0016,click,sms,2026-03-22T01:44:12.125815Z
EV-00027466,CT-011654,KAR-0013,open,sms,2026-03-11T23:36:43.546473Z
EV-00059176,CT-003623,KAR-0011,click,email,2026-03-23T08:33:20.874621Z
EV-00023505,CT-008224,KAR-0011,open,sms,2026-04-03T20:00:59.880754Z
EV-00020883,CT-003633,KAR-0002,unsubscribe,sms,2026-03-10T15:02:43.830332Z
EV-00016170,CT-011473,KAR-0016,click,sms,2026-03-24T20:22:41.548714Z
EV-00066637,CT-002873,KAR-0013,unsubscribe,sms,2026-03-20T13:48:53.522069Z
EV-00003953,CT-002136,KAR-0012,complaint,sms,2026-03-13T02:44:23.980354Z
EV-00001341,CT-000871,KAR-0007,complaint,email,2026-03-05T14:59:36.708579Z
EV-00031923,CT-003643,KAR-0001,bounce,sms,2026-03-12T23:14:20.377046Z
EV-00035287,CT-001011,KAR-0003,complaint,sms,2026-03-08T04:20:47.154294Z
EV-00033625,CT-002809,KAR-0005,unsubscribe,sms,2026-03-21T21:33:22.802666Z
EV-00046017,CT-005916,KAR-0010,click,email,2026-03-24T04:14:54.004654Z
EV-00020530,CT-000699,KAR-0005,open,sms,2026-03-19T21:32:48.434532Z
EV-00022979,CT-009903,KAR-0001,unsubscribe,sms,2026-03-07T03:49:21.020360Z
EV-00058909,CT-006693,KAR-0016,unsubscribe,email,2026-03-09T17:40:23.481030Z
EV-00055540,CT-003732,KAR-0008,complaint,email,2026-04-04T14:46:20.905036Z
EV-00060307,CT-005579,KAR-0012,unsubscribe,sms,2026-03-26T23:51:45.251389Z
EV-00034606,CT-002635,KAR-0017,unsubscribe,email,2026-03-24T13:21:05.765711Z
EV-00050776,CT-000478,KAR-0012,click,email,2026-03-04T07:27:50.479590Z
EV-00049787,CT-006181,KAR-0003,complaint,email,2026-03-11T21:00:04.679360Z
EV-00004690,CT-003351,KAR-0006,bounce,email,2026-03-31T16:38:56.627680Z
EV-00037414,CT-005853,KAR-0013,complaint,sms,2026-03-16T10:41:26.121854Z
EV-00040306,CT-009282,KAR-0001,unsubscribe,email,2026-03-09T13:45:12.725638Z
EV-00042704,CT-000116,KAR-0001,unsubscribe,sms,2026-03-08T03:34:28.013250Z
EV-00016224,CT-010677,KAR-0002,open,email,2026-03-30T01:12:48.384929Z
EV-00012715,CT-003853,KAR-0018,complaint,email,2026-03-30T15:19:09.956181Z
EV-00053792,CT-012358,KAR-0011,complaint,sms,2026-03-20T09:25:58.488518Z
EV-00056903,CT-001642,KAR-0015,click,email,2026-03-15T11:14:52.581714Z
EV-00025422,CT-009703,KAR-0017,complaint,email,2026-03-09T00:04:18.580699Z
EV-00014457,CT-009315,KAR-0007,click,email,2026-03-23T07:24:20.326237Z
EV-00003132,CT-003869,KAR-0011,open,sms,2026-03-10T20:02:04.097386Z
EV-00035523,CT-009727,KAR-0004,complaint,sms,2026-03-19T21:00:56.179514Z
EV-00032091,CT-005630,KAR-0014,complaint,email,2026-03-27T14:51:01.036817Z
EV-00031357,CT-004248,KAR-0008,bounce,email,2026-03-17T17:00:53.581250Z
EV-00024490,CT-005036,KAR-0005,bounce,sms,2026-03-13T19:51:10.824485Z
EV-00064062,CT-006815,KAR-0001,bounce,email,2026-04-02T00:51:03.661140Z
EV-00005190,CT-005888,KAR-0011,bounce,sms,2026-03-09T13:44:56.727765Z
EV-00047886,CT-005027,KAR-0007,complaint,email,2026-03-31T19:57:58.530931Z
EV-00029418,CT-010694,KAR-0012,click,sms,2026-03-27T17:44:09.070185Z
EV-00012328,CT-006780,KAR-0001,complaint,sms,2026-03-13T19:22:05.045845Z
EV-00029474,CT-008232,KAR-0005,complaint,email,2026-03-12T17:35:37.775625Z
EV-00010408,CT-007210,KAR-0001,open,sms,2026-03-13T13:03:36.900484Z
EV-00029829,CT-010064,KAR-0002,open,email,2026-03-14T07:45:41.961523Z
